"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(Linear Waveform)","Total Cycle Count(Rotary Waveform)","Position(Linear:Position) (in)","Force(Linear:Load) (lb)",
15.24,5.24,2,2,1,0,0,-0.423890377044889,12457.0939737184,
15.26,5.26,2,2,1,0,0,-0.42378293967395,12453.1803328112,
15.28,5.28,2,2,1,0,0,-0.423675532105333,12449.266691904,
15.3,5.3,2,2,1,0,0,-0.423568094734395,12445.3530509967,
15.32,5.32,2,2,1,0,0,-0.423460657363456,12441.4394100895,
15.34,5.34,2,2,1,0,0,-0.423353249794839,12437.5257691823,
15.36,5.36,2,2,1,0,0,-0.4232458124239,12433.6121282751,
15.38,5.38,2,2,1,0,0,-0.423138375052962,12429.6996794607,
15.4,5.4,2,2,1,0,0,-0.423030967484345,12425.7860385535,
15.42,5.42,2,2,1,0,0,-0.422923530113406,12421.8723976463,
15.44,5.44,2,2,1,0,0,-0.422816092742468,12417.9587567391,
15.46,5.46,2,2,1,0,0,-0.422708655371529,12414.0451158319,
15.48,5.48,2,2,1,0,0,-0.422601247802912,12410.1314749247,
15.5,5.5,2,2,1,0,0,-0.422493810431974,12406.2190261103,
15.52,5.52,2,2,1,0,0,-0.422386373061035,12402.3053852031,
15.54,5.54,2,2,1,0,0,-0.422278965492418,12397.9315964463,
15.56,5.56,2,2,1,0,0,-0.42217152812148,12393.2156770345,
15.58,5.58,2,2,1,0,0,-0.422064090750541,12388.3805483352,
15.6,5.6,2,2,1,0,0,-0.421956683181924,12383.5466117289,
15.62,5.62,2,2,1,0,0,-0.421849245810986,12378.7126751225,
15.64,5.64,2,2,1,0,0,-0.421741808440047,12373.8656254945,
15.66,5.66,2,2,1,0,0,-0.42163440087143,12368.9553949441,
15.68,5.68,2,2,1,0,0,-0.421526963500492,12365.2086470393,
15.7,5.7,2,2,1,0,0,-0.421420271187604,12362.2164939242,
15.72,5.72,2,2,1,0,0,-0.421321625501666,12359.2016910444,
15.74,5.74,2,2,1,0,0,-0.421225691827033,12353.3401703801,
15.76,5.76,2,2,1,0,0,-0.421129787954722,12346.0600591951,
15.78,5.78,2,2,1,0,0,-0.421033854280089,12338.7704112671,
15.8,5.8,2,2,1,0,0,-0.420940215384253,12332.0338944329,
15.82,5.82,2,2,1,0,0,-0.420848126209162,12325.8958082217,
15.84,5.84,2,2,1,0,0,-0.420756066836394,12319.7565299177,
15.86,5.86,2,2,1,0,0,-0.420663977661304,12313.3633358314,
15.88,5.88,2,2,1,0,0,-0.420571888486213,12306.1559423117,
15.9,5.9,2,2,1,0,0,-0.420479799311123,12298.9437804206,
15.92,5.92,2,2,1,0,0,-0.420387739938355,12292.0499073269,
15.94,5.94,2,2,1,0,0,-0.420295650763265,12285.3741872293,
15.96,5.96,2,2,1,0,0,-0.420203561588174,12278.6984671317,
15.98,5.98,2,2,1,0,0,-0.420111472413084,12271.6102828995,
16,6,2,2,1,0,0,-0.420019413040316,12264.2443410276,
16.02,6.02,2,2,1,0,0,-0.419927323865225,12256.8772070627,
16.04,6.04,2,2,1,0,0,-0.419835234690135,12248.9223713107,
16.06,6.06,2,2,1,0,0,-0.419743175317367,12240.5574556098,
16.08,6.08,2,2,1,0,0,-0.419651086142276,12232.1937320018,
16.1,6.1,2,2,1,0,0,-0.419558996967186,12223.4699963457,
16.12,6.12,2,2,1,0,0,-0.419466907792096,12213.9475584637,
16.14,6.14,2,2,1,0,0,-0.419374848419328,12203.0208351754,
16.16,6.16,2,2,1,0,0,-0.419282759244237,12189.6574740514,
16.18,6.18,2,2,1,0,0,-0.419190670069147,12172.734523604,
16.2,6.2,2,2,1,0,0,-0.419098580894057,12155.3156625208,
16.22,6.22,2,2,1,0,0,-0.419006521521288,12139.7946132939,
16.24,6.24,2,2,1,0,0,-0.418914432346198,12126.3156191611,
16.26,6.26,2,2,1,0,0,-0.418822343171108,12112.886692929,
16.28,6.28,2,2,1,0,0,-0.418728853286882,12097.9318878176,
16.3,6.3,2,2,1,0,0,-0.418626065078181,12080.1923537511,
16.32,6.32,2,2,1,0,0,-0.418518627707242,12062.3896387622,
16.34,6.34,2,2,1,0,0,-0.418411220138625,12044.5881158663,
16.36,6.36,2,2,1,0,0,-0.418303782767687,12026.0594163168,
16.38,6.38,2,2,1,0,0,-0.418196345396748,12001.0862626874,
16.4,6.4,2,2,1,0,0,-0.418088937828131,11969.9225707604,
16.42,6.42,2,2,1,0,0,-0.417981500457193,11931.8316271392,
16.44,6.44,2,2,1,0,0,-0.417874063086254,11886.8718443748,
16.46,6.46,2,2,1,0,0,-0.417766655517637,11837.125808719,
16.48,6.48,2,2,1,0,0,-0.417659218146698,11783.9489297701,
16.5,6.5,2,2,1,0,0,-0.41755178077576,11724.6589985604,
16.52,6.52,2,2,1,0,0,-0.417444343404821,11657.354626955,
16.54,6.54,2,2,1,0,0,-0.417336935836204,11573.6172550737,
16.56,6.56,2,2,1,0,0,-0.417229498465266,11457.1760072714,
16.58,6.58,2,2,1,0,0,-0.41673853501205,10743.4413930368,
16.6,6.6,2,2,1,0,0,-0.415548707107096,6945.96159179754,
16.62,6.62,2,2,1,0,0,-0.41538786397507,1812.7441087874,
16.64,6.64,2,2,1,0,0,-0.416155512186065,-969.773662939361,
16.66,6.66,2,2,1,0,0,-0.416747118080796,-978.636649944381,
16.68,6.68,2,2,1,0,0,-0.416758621777102,-85.5710156134069,
16.7,6.7,2,2,1,0,0,-0.416511947957612,325.317898639517,
16.72,6.72,2,2,1,0,0,-0.416268701405157,185.026355563392,
16.74,6.74,2,2,1,0,0,-0.416116918179029,-38.6838049352982,
16.76,6.76,2,2,1,0,0,-0.415998900983768,-93.7254896690064,
16.78,6.78,2,2,1,0,0,-0.415887648915608,-34.7458565093116,
16.8,6.8,2,2,1,0,0,-0.415776396847449,15.5268420532247,
16.82,6.82,2,2,1,0,0,-0.415666724302358,17.9968771157867,
16.84,6.84,2,2,1,0,0,-0.415563012221673,0.0848248586061814,
16.86,6.86,2,2,1,0,0,-0.415459449152599,-9.70171747453663,
16.88,6.88,2,2,1,0,0,-0.415355856281203,-7.73854540108127,
16.9,6.9,2,2,1,0,0,-0.415255869490774,-2.94981519167438,
16.92,6.92,2,2,1,0,0,-0.415156091316598,-1.11976636469649,
16.94,6.94,2,2,1,0,0,-0.415056342944745,-1.91722061843088,
16.96,6.96,2,2,1,0,0,-0.414956594572891,-3.06025142063267,
16.98,6.98,2,2,1,0,0,-0.414856846201038,-3.44391906173283,
17,7,2,2,1,0,0,-0.414757097829184,-3.31509852547452,
17.02,7.02,2,2,1,0,0,-0.414657319655009,-3.28656280228948,
17.04,7.04,2,2,1,0,0,-0.414557571283155,-3.43669199868074,
17.06,7.06,2,2,1,0,0,-0.414457822911302,-3.58775251763027,
17.08,7.08,2,2,1,0,0,-0.414358074539448,-3.61794599496901,
17.1,7.1,2,2,1,0,0,-0.414263720387883,-3.62228595809049,
17.12,7.12,2,2,1,0,0,-0.414175475712335,-3.75129275886045,
17.14,7.14,2,2,1,0,0,-0.414087231036788,-3.9489752850764,
17.16,7.16,2,2,1,0,0,-0.41399898636124,-4.05970953725333,
17.18,7.18,2,2,1,0,0,-0.413911695359997,-4.07135106923156,
17.2,7.2,2,2,1,0,0,-0.413827295183992,-4.09176565970858,
17.22,7.22,2,2,1,0,0,-0.413742895007987,-4.15276728727451,
17.24,7.24,2,2,1,0,0,-0.413658494831982,-4.23992045227634,
17.26,7.26,2,2,1,0,0,-0.413574064853655,-4.34748820775519,
17.28,7.28,2,2,1,0,0,-0.41348966467765,-4.43525604564547,
17.3,7.3,2,2,1,0,0,-0.413405264501645,-4.48862082823368,
17.32,7.32,2,2,1,0,0,-0.41332086432564,-4.46947283643589,
17.34,7.34,2,2,1,0,0,-0.413236434347313,-4.45207573104762,
17.36,7.36,2,2,1,0,0,-0.413152034171307,-4.4527276568384,
17.38,7.38,2,2,1,0,0,-0.413067633995302,-4.57169480043034,
17.4,7.4,2,2,1,0,0,-0.412983233819297,-4.69557932712988,
17.42,7.42,2,2,1,0,0,-0.41289880384097,-4.77557993488428,
17.44,7.44,2,2,1,0,0,-0.412814403664965,-4.77660438969837,
17.46,7.46,2,2,1,0,0,-0.41273000348896,-4.70079473345613,
17.48,7.48,2,2,1,0,0,-0.412645603312955,-4.68768171183585,
17.5,7.5,2,2,1,0,0,-0.412561173334628,-4.81130546821908,
17.52,7.52,2,2,1,0,0,-0.412476773158623,-4.9980915205034,
17.54,7.54,2,2,1,0,0,-0.412392372982617,-5.07352864772233,
17.56,7.56,2,2,1,0,0,-0.412307972806612,-5.07185226711747,
17.58,7.58,2,2,1,0,0,-0.412216569084929,-5.07375216513631,
17.6,7.6,2,2,1,0,0,-0.412113095422821,-5.03482288220111,
17.62,7.62,2,2,1,0,0,-0.412005658051882,-4.95187929516261,
17.64,7.64,2,2,1,0,0,-0.411898250483266,-4.9350409833093,
17.66,7.66,2,2,1,0,0,-0.411790813112327,-5.03135836228439,
17.68,7.68,2,2,1,0,0,-0.411683375741388,-5.07628536249478,
17.7,7.7,2,2,1,0,0,-0.411575968172771,-5.00578424483461,
17.72,7.72,2,2,1,0,0,-0.411468530801833,-4.9122608335343,
17.74,7.74,2,2,1,0,0,-0.411361093430894,-4.93310383238812,
17.76,7.76,2,2,1,0,0,-0.411253656059955,-5.02783796301417,
17.78,7.78,2,2,1,0,0,-0.411146248491339,-5.05633643329688,
17.8,7.8,2,2,1,0,0,-0.4110388111204,-5.05413851205939,
17.82,7.82,2,2,1,0,0,-0.410931373749461,-5.09159630535255,
17.84,7.84,2,2,1,0,0,-0.410823966180845,-5.09399911755285,
17.86,7.86,2,2,1,0,0,-0.410716528809906,-5.05981957966477,
17.88,7.88,2,2,1,0,0,-0.410609091438967,-5.03510227896859,
17.9,7.9,2,2,1,0,0,-0.410501683870351,-5.04069021431814,
17.92,7.92,2,2,1,0,0,-0.410394246499412,-5.10971984233626,
17.94,7.94,2,2,1,0,0,-0.410286809128473,-5.14646983048514,
17.96,7.96,2,2,1,0,0,-0.410179401559857,-5.10131931286077,
17.98,7.98,2,2,1,0,0,-0.410071964188918,-5.06294882346052,
18,8,2,2,1,0,0,-0.409964526817979,-5.08086746948141,
18.02,8.02,2,2,1,0,0,-0.409857119249363,-5.12281423750537,
18.04,8.04,2,2,1,0,0,-0.409749681878424,-5.11940559694214,
18.06,8.06,2,2,1,0,0,-0.409642244507485,-5.106646477894,
18.08,8.08,2,2,1,0,0,-0.409534836938868,-5.10726115078245,
18.1,8.1,2,2,1,0,0,-0.409432197741777,-5.08578485258901,
18.12,8.12,2,2,1,0,0,-0.409338797264518,-5.046538919984,
18.14,8.14,2,2,1,0,0,-0.409246737891749,-5.0357914576617,
18.16,8.16,2,2,1,0,0,-0.409154648716659,-5.05549824299445,
18.18,8.18,2,2,1,0,0,-0.40906565898306,-5.10573378178691,
18.2,8.2,2,2,1,0,0,-0.408977414307513,-5.10668373079633,
18.22,8.22,2,2,1,0,0,-0.408889169631965,-5.04711633997012,
18.24,8.24,2,2,1,0,0,-0.408800924956417,-4.96663144448542,
18.26,8.26,2,2,1,0,0,-0.40871268028087,-4.9138627083345,
18.28,8.28,2,2,1,0,0,-0.408624435605322,-4.96026119818694,
18.3,8.3,2,2,1,0,0,-0.408536190929774,-5.0709768239127,
18.32,8.32,2,2,1,0,0,-0.408447946254226,-5.10355448700059,
18.34,8.34,2,2,1,0,0,-0.408359731381001,-5.07373353868515,
18.36,8.36,2,2,1,0,0,-0.408271486705453,-5.02027562384111,
18.38,8.38,2,2,1,0,0,-0.408183242029905,-5.00749787834181,
18.4,8.4,2,2,1,0,0,-0.408094997354358,-5.00490880162985,
18.42,8.42,2,2,1,0,0,-0.40800675267881,-4.92809331702469,
18.44,8.44,2,2,1,0,0,-0.407918508003262,-4.8333778128498,
18.46,8.46,2,2,1,0,0,-0.407830263327715,-4.83458853217554,
18.48,8.48,2,2,1,0,0,-0.407742018652167,-4.92297104295427,
18.5,8.5,2,2,1,0,0,-0.407653773976619,-4.96000042787063,
18.52,8.52,2,2,1,0,0,-0.407557691290376,-4.93567428264891,
18.54,8.54,2,2,1,0,0,-0.407449389652098,-4.87787640468339,
18.56,8.56,2,2,1,0,0,-0.407338107781617,-4.87314528608744,
18.58,8.58,2,2,1,0,0,-0.407226855713458,-4.91781151598152,
18.6,8.6,2,2,1,0,0,-0.407115573842976,-4.91308039738556,
18.62,8.62,2,2,1,0,0,-0.407004321774817,-4.85477960523858,
18.64,8.64,2,2,1,0,0,-0.406893069706658,-4.80540088319972,
18.66,8.66,2,2,1,0,0,-0.406781787836177,-4.85954797673687,
18.68,8.68,2,2,1,0,0,-0.406670535768017,-4.866216246254,
18.7,8.7,2,2,1,0,0,-0.406559253897536,-4.83794129338527,
18.72,8.72,2,2,1,0,0,-0.406448001829377,-4.91153440193885,
18.74,8.74,2,2,1,0,0,-0.406336719958896,-4.99412408640521,
18.76,8.76,2,2,1,0,0,-0.406225467890736,-4.93500373040697,
18.78,8.78,2,2,1,0,0,-0.406114215822577,-4.83306116318,
18.8,8.8,2,2,1,0,0,-0.406002933952096,-4.80597830318584,
18.82,8.82,2,2,1,0,0,-0.405891681883936,-4.79556611698451,
18.84,8.84,2,2,1,0,0,-0.405780400013455,-4.76118168813361,
18.86,8.86,2,2,1,0,0,-0.405669147945296,-4.74495804916874,
18.88,8.88,2,2,1,0,0,-0.405557895877137,-4.75041559936014,
18.9,8.9,2,2,1,0,0,-0.405457998493673,-4.82494003047198,
18.92,8.92,2,2,1,0,0,-0.405365045051244,-4.85656774455044,
18.94,8.94,2,2,1,0,0,-0.405272955876153,-4.82924274069114,
18.96,8.96,2,2,1,0,0,-0.405181909782334,-4.74547958980137,
18.98,8.98,2,2,1,0,0,-0.405093665106787,-4.73640850808393,
19,9,2,2,1,0,0,-0.405005420431239,-4.85926857996939,
19.02,9.02,2,2,1,0,0,-0.404917175755691,-4.94094556832866,
19.04,9.04,2,2,1,0,0,-0.404828931080143,-4.91611650892549,
19.06,9.06,2,2,1,0,0,-0.404740686404596,-4.83395523283592,
19.08,9.08,2,2,1,0,0,-0.404652441729048,-4.74138177054503,
19.1,9.1,2,2,1,0,0,-0.404564226855822,-4.70720223265695,
19.12,9.12,2,2,1,0,0,-0.404475982180275,-4.80988985793052,
19.14,9.14,2,2,1,0,0,-0.404387737504727,-4.91913399401424,
19.16,9.16,2,2,1,0,0,-0.404299492829179,-4.9375555542166,
19.18,9.18,2,2,1,0,0,-0.404211248153631,-4.86994153648703,
19.2,9.2,2,2,1,0,0,-0.404123003478084,-4.80756155153488,
19.22,9.22,2,2,1,0,0,-0.404034758802536,-4.7886184506999,
19.24,9.24,2,2,1,0,0,-0.403946514126988,-4.79320055768653,
19.26,9.26,2,2,1,0,0,-0.403858150242153,-4.78211781924326,
19.28,9.28,2,2,1,0,0,-0.403758610486553,-4.76514912223179,
19.3,9.3,2,2,1,0,0,-0.403653020859581,-4.75313506123025,
19.32,9.32,2,2,1,0,0,-0.403545613290964,-4.71593803825341,
19.34,9.34,2,2,1,0,0,-0.403438175920025,-4.68822187891964,
19.36,9.36,2,2,1,0,0,-0.403330738549087,-4.70541409334509,
19.38,9.38,2,2,1,0,0,-0.40322333098047,-4.78167078441529,
19.4,9.4,2,2,1,0,0,-0.403115893609531,-4.86815339717517,
19.42,9.42,2,2,1,0,0,-0.403008456238593,-4.84585753513047,
19.44,9.44,2,2,1,0,0,-0.402901048669976,-4.78886059456505,
19.46,9.46,2,2,1,0,0,-0.402793611299037,-4.7285667721434,
19.48,9.48,2,2,1,0,0,-0.402686173928099,-4.74115825313105,
19.5,9.5,2,2,1,0,0,-0.402578766359482,-4.81927758931777,
19.52,9.52,2,2,1,0,0,-0.402471328988543,-4.90142023895617,
19.54,9.54,2,2,1,0,0,-0.402363891617605,-4.9603357039916,
19.56,9.56,2,2,1,0,0,-0.402256454246666,-4.94686877979918,
19.58,9.58,2,2,1,0,0,-0.402149046678049,-4.81538466102425,
19.6,9.6,2,2,1,0,0,-0.402041609307111,-4.71238038608086,
19.62,9.62,2,2,1,0,0,-0.401934171936172,-4.7347135010279,
19.64,9.64,2,2,1,0,0,-0.401826764367555,-4.81400630363803,
19.66,9.66,2,2,1,0,0,-0.401719326996617,-4.85349438010819,
19.68,9.68,2,2,1,0,0,-0.401611889625678,-4.84377137259997,
19.7,9.7,2,2,1,0,0,-0.401504482057061,-4.75881612883563,
19.72,9.72,2,2,1,0,0,-0.401397044686122,-4.63480121697793,
19.74,9.74,2,2,1,0,0,-0.401289607315184,-4.60186965131791,
19.76,9.76,2,2,1,0,0,-0.401182199746567,-4.70412886821469,
19.78,9.78,2,2,1,0,0,-0.401080335409849,-4.80676061413478,
19.8,9.8,2,2,1,0,0,-0.400990421804267,-4.8529542130244,
19.82,9.82,2,2,1,0,0,-0.40090217712872,-4.82093534347147,
19.84,9.84,2,2,1,0,0,-0.400813932453172,-4.70604739268471,
19.86,9.86,2,2,1,0,0,-0.400725687777624,-4.49188045718759,
19.88,9.88,2,2,1,0,0,-0.40064379099667,-4.33798871766096,
19.9,9.9,2,2,0,0,0,-0.400605793036075,-4.29710365735341,
