"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(Linear Waveform)","Total Cycle Count(Rotary Waveform)","Position(Linear:Position) (in)","Force(Linear:Load) (lb)",
47.44,7.44,5,5,1,0,0,-0.272838589306794,7634.40118732658,
47.46,7.46,5,5,1,0,0,-0.272742685434483,7634.47807731699,
47.48,7.48,5,5,1,0,0,-0.27264675175985,7634.55437126096,
47.5,7.5,5,5,1,0,0,-0.272550847887539,7634.63126125137,
47.52,7.52,5,5,1,0,0,-0.272454914212906,7634.70815124178,
47.54,7.54,5,5,1,0,0,-0.272359010340595,7634.78504123219,
47.56,7.56,5,5,1,0,0,-0.272263076665962,7634.86133517616,
47.58,7.58,5,5,1,0,0,-0.272167172793652,7634.93822516657,
47.6,7.6,5,5,1,0,0,-0.272071239119019,7635.01511515698,
47.62,7.62,5,5,1,0,0,-0.271975335246708,7635.09200514739,
47.64,7.64,5,5,1,0,0,-0.271879401572075,7635.16829909136,
47.66,7.66,5,5,1,0,0,-0.271783497699764,7635.24518908177,
47.68,7.68,5,5,1,0,0,-0.271687593827453,7635.32207907218,
47.7,7.7,5,5,1,0,0,-0.27159166015282,7635.39896906259,
47.72,7.72,5,5,1,0,0,-0.271495756280509,7635.47526300657,
47.74,7.74,5,5,1,0,0,-0.271399822605876,7635.55215299698,
47.76,7.76,5,5,1,0,0,-0.271303918733565,7635.62904298739,
47.78,7.78,5,5,1,0,0,-0.271207985058933,7635.70593297779,
47.8,7.8,5,5,1,0,0,-0.271112081186622,7635.78222692177,
47.82,7.82,5,5,1,0,0,-0.271016147511989,7635.8722299338,
47.84,7.84,5,5,1,0,0,-0.270920243639678,7636.11601292665,
47.86,7.86,5,5,1,0,0,-0.270824309965045,7636.42297684185,
47.88,7.88,5,5,1,0,0,-0.270728406092734,7636.72994075705,
47.9,7.9,5,5,1,0,0,-0.270632472418101,7637.03690467225,
47.92,7.92,5,5,1,0,0,-0.27053656854579,7637.34386858746,
47.94,7.94,5,5,1,0,0,-0.270440634871157,7637.65083250266,
47.96,7.96,5,5,1,0,0,-0.270344730998846,7637.95779641786,
47.98,7.98,5,5,1,0,0,-0.270244952824671,7638.26476033306,
48,8,5,5,1,0,0,-0.270139869837173,7638.57172424826,
48.02,8.02,5,5,1,0,0,-0.270032849698743,7638.87868816347,
48.04,8.04,5,5,1,0,0,-0.269925412327804,7639.18565207867,
48.06,8.06,5,5,1,0,0,-0.269817974956865,7639.49261599387,
48.08,8.08,5,5,1,0,0,-0.269710567388249,7639.79957990907,
48.1,8.1,5,5,1,0,0,-0.26960313001731,7640.10654382427,
48.12,8.12,5,5,1,0,0,-0.269495692646371,7640.41350773947,
48.14,8.14,5,5,1,0,0,-0.269388285077755,7640.72047165468,
48.16,8.16,5,5,1,0,0,-0.269280847706816,7641.02743556988,
48.18,8.18,5,5,1,0,0,-0.269173410335877,7641.33439948508,
48.2,8.2,5,5,1,0,0,-0.269066002767261,7641.64076735385,
48.22,8.22,5,5,1,0,0,-0.268958565396322,7641.94773126905,
48.24,8.24,5,5,1,0,0,-0.268851128025383,7642.23860193044,
48.26,8.26,5,5,1,0,0,-0.268743720456767,7642.31251168867,
48.28,8.28,5,5,1,0,0,-0.268636283085828,7642.24337030194,
48.3,8.3,5,5,1,0,0,-0.268528845714889,7642.16648031153,
48.32,8.32,5,5,1,0,0,-0.268421438146273,7642.09018636756,
48.34,8.34,5,5,1,0,0,-0.268317189623792,7642.01329637715,
48.36,8.36,5,5,1,0,0,-0.268218692949464,7641.93640638674,
48.38,8.38,5,5,1,0,0,-0.268121328763373,7641.85951639633,
48.4,8.4,5,5,1,0,0,-0.268025424891062,7641.78322245236,
48.42,8.42,5,5,1,0,0,-0.267929491216429,7641.70633246195,
48.44,8.44,5,5,1,0,0,-0.267833587344118,7641.62944247154,
48.46,8.46,5,5,1,0,0,-0.267737653669486,7641.55255248113,
48.48,8.48,5,5,1,0,0,-0.267641749797175,7641.47625853715,
48.5,8.5,5,5,1,0,0,-0.267545816122542,7641.39936854674,
48.52,8.52,5,5,1,0,0,-0.267449912250231,7641.32247855634,
48.54,8.54,5,5,1,0,0,-0.26735400837792,7641.24558856593,
48.56,8.56,5,5,1,0,0,-0.267258074703287,7641.16929462195,
48.58,8.58,5,5,1,0,0,-0.267162170830976,7641.09240463154,
48.6,8.6,5,5,1,0,0,-0.267066237156343,7641.01551464113,
48.62,8.62,5,5,1,0,0,-0.266970333284032,7640.93922069716,
48.64,8.64,5,5,1,0,0,-0.266874399609399,7640.86233070675,
48.66,8.66,5,5,1,0,0,-0.266778495737089,7640.78544071634,
48.68,8.68,5,5,1,0,0,-0.266682562062456,7640.70855072593,
48.7,8.7,5,5,1,0,0,-0.266586658190145,7640.63225678196,
48.72,8.72,5,5,1,0,0,-0.266490724515512,7640.55536679155,
48.74,8.74,5,5,1,0,0,-0.266394820643201,7640.47847680114,
48.76,8.76,5,5,1,0,0,-0.266298886968568,7640.51900795887,
48.78,8.78,5,5,1,0,0,-0.266202983096257,7640.71808746893,
48.8,8.8,5,5,1,0,0,-0.266107049421624,7640.94816139372,
48.82,8.82,5,5,1,0,0,-0.266011145549313,7641.17823531851,
48.84,8.84,5,5,1,0,0,-0.265915241677003,7641.4083092433,
48.86,8.86,5,5,1,0,0,-0.26581930800237,7641.63897921453,
48.88,8.88,5,5,1,0,0,-0.265722808083618,7641.86905313933,
48.9,8.9,5,5,1,0,0,-0.265624132595358,7642.09912706412,
48.92,8.92,5,5,1,0,0,-0.265524384223504,7642.32920098891,
48.94,8.94,5,5,1,0,0,-0.265424635851651,7642.5592749137,
48.96,8.96,5,5,1,0,0,-0.265324887479797,7642.78994488493,
48.98,8.98,5,5,1,0,0,-0.265225109305622,7643.02001880972,
49,9,5,5,1,0,0,-0.265125360933768,7643.25009273452,
49.02,9.02,5,5,1,0,0,-0.265025612561915,7643.48016665931,
49.04,9.04,5,5,1,0,0,-0.264925864190061,7643.71083663054,
49.06,9.06,5,5,1,0,0,-0.264826115818208,7643.94091055533,
49.08,9.08,5,5,1,0,0,-0.264726337644032,7644.17098448012,
49.1,9.1,5,5,1,0,0,-0.264626589272179,7644.40105840491,
49.12,9.12,5,5,1,0,0,-0.264526840900325,7644.63113232971,
49.14,9.14,5,5,1,0,0,-0.264427092528472,7644.86180230094,
49.16,9.16,5,5,1,0,0,-0.264327314354296,7645.09187622573,
49.18,9.18,5,5,1,0,0,-0.264227565982443,7645.32195015052,
49.2,9.2,5,5,1,0,0,-0.264127817610589,7645.55202407531,
49.22,9.22,5,5,1,0,0,-0.264028069238736,7645.78209800011,
49.24,9.24,5,5,1,0,0,-0.263928320866882,7646.01276797133,
49.26,9.26,5,5,1,0,0,-0.263828542692707,7646.24284189613,
49.28,9.28,5,5,1,0,0,-0.263728794320853,7646.47291582092,
49.3,9.3,5,5,1,0,0,-0.263629045949,7646.70298974571,
49.32,9.32,5,5,1,0,0,-0.263529297577146,7646.93365971694,
49.34,9.34,5,5,1,0,0,-0.263429549205293,7647.16373364173,
49.36,9.36,5,5,1,0,0,-0.263329771031117,7647.39380756652,
49.38,9.38,5,5,1,0,0,-0.263230022659264,7647.62388149132,
49.4,9.4,5,5,1,0,0,-0.26313027428741,7647.85395541611,
49.42,9.42,5,5,1,0,0,-0.263030525915557,7648.08462538734,
49.44,9.44,5,5,1,0,0,-0.262930777543703,7648.31469931213,
49.46,9.46,5,5,1,0,0,-0.262830999369528,7648.54477323692,
49.48,9.48,5,5,1,0,0,-0.262731250997674,7648.77484716172,
49.5,9.5,5,5,1,0,0,-0.262631502625821,7649.00551713294,
49.52,9.52,5,5,1,0,0,-0.262531754253968,7649.23559105774,
49.54,9.54,5,5,1,0,0,-0.262432005882114,7649.38102638843,
49.56,9.56,5,5,1,0,0,-0.262332227707939,7649.33930313782,
49.58,9.58,5,5,1,0,0,-0.262232479336085,7649.26241314741,
49.6,9.6,5,5,1,0,0,-0.262132730964232,7649.185523157,
49.62,9.62,5,5,1,0,0,-0.262032982592378,7649.04485619781,
49.64,9.64,5,5,1,0,0,-0.261932787185694,7648.81478227301,
49.66,9.66,5,5,1,0,0,-0.261829283721264,7648.58470834822,
49.68,9.68,5,5,1,0,0,-0.261723902710546,7648.35463442343,
49.7,9.7,5,5,1,0,0,-0.261618372688217,7648.12456049864,
49.72,9.72,5,5,1,0,0,-0.261512872468211,7647.89389052741,
49.74,9.74,5,5,1,0,0,-0.261407372248205,7647.66381660262,
49.76,9.76,5,5,1,0,0,-0.261301842225876,7647.43374267782,
49.78,9.78,5,5,1,0,0,-0.26119634200587,7647.20366875303,
49.8,9.8,5,5,1,0,0,-0.261090841785864,7646.97359482824,
49.82,9.82,5,5,1,0,0,-0.260985311763535,7646.74292485701,
49.84,9.84,5,5,1,0,0,-0.260879811543529,7646.51285093222,
49.86,9.86,5,5,1,0,0,-0.260774311323522,7646.28277700742,
49.88,9.88,5,5,1,0,0,-0.260668781301194,7646.05270308263,
49.9,9.9,5,5,1,0,0,-0.260563281081188,7645.8220331114,
49.92,9.92,5,5,1,0,0,-0.260457780861181,7645.63368243722,
49.94,9.94,5,5,1,0,0,-0.260352280641175,7645.71891707775,
49.96,9.96,5,5,1,0,0,-0.260246750618846,7645.98415774234,
49.98,9.98,5,5,1,0,0,-0.26014125039884,7646.29112165755,
50,10,5,5,1,0,0,-0.260035750178834,7646.59808557275,
50.02,0.0200000000000031,6,6,1,0,0,-0.259930220156505,7646.90504948795,
50.04,0.0399999999999991,6,6,1,0,0,-0.259824719936499,7647.21201340315,
50.06,0.0600000000000023,6,6,1,0,0,-0.259719219716492,7647.51897731835,
50.08,0.0799999999999983,6,6,1,0,0,-0.259614762577757,7647.82594123356,
50.1,0.100000000000001,6,6,1,0,0,-0.259513106857294,7648.13290514876,
50.12,0.120000000000005,6,6,1,0,0,-0.259411421334508,7648.43986906396,
50.14,0.140000000000001,6,6,1,0,0,-0.2593114643464,7648.74683297916,
50.16,0.160000000000004,6,6,1,0,0,-0.259211715974547,7649.05379689436,
50.18,0.18,6,6,1,0,0,-0.259111967602693,7649.36076080957,
50.2,0.200000000000003,6,6,1,0,0,-0.259012189428518,7649.66772472477,
50.22,0.219999999999999,6,6,1,0,0,-0.258912441056664,7649.97409259353,
50.24,0.240000000000002,6,6,1,0,0,-0.258812692684811,7650.28105650873,
50.26,0.259999999999998,6,6,1,0,0,-0.258712944312957,7650.58802042394,
50.28,0.280000000000001,6,6,1,0,0,-0.258613195941104,7650.89498433914,
50.3,0.300000000000004,6,6,1,0,0,-0.258513417766928,7651.20194825434,
50.32,0.32,6,6,1,0,0,-0.258413669395075,7651.50891216954,
50.34,0.340000000000003,6,6,1,0,0,-0.258313921023221,7651.81587608475,
50.36,0.359999999999999,6,6,1,0,0,-0.258214172651368,7652.12283999995,
50.38,0.380000000000003,6,6,1,0,0,-0.258114394477192,7652.42980391515,
50.4,0.399999999999999,6,6,1,0,0,-0.258014646105339,7652.73676783035,
50.42,0.420000000000002,6,6,1,0,0,-0.257914897733485,7652.6384201682,
50.44,0.439999999999998,6,6,1,0,0,-0.257815149361632,7652.15621860043,
50.46,0.460000000000001,6,6,1,0,0,-0.257715400989778,7651.55838402384,
50.48,0.480000000000004,6,6,1,0,0,-0.257615622815603,7650.94445619343,
50.5,0.5,6,6,1,0,0,-0.257515874443749,7650.33052836303,
50.52,0.520000000000003,6,6,1,0,0,-0.257416126071896,7649.71660053263,
50.54,0.539999999999999,6,6,1,0,0,-0.257316377700042,7649.10267270222,
50.56,0.560000000000002,6,6,1,0,0,-0.257216629328189,7648.48874487182,
50.58,0.579999999999998,6,6,1,0,0,-0.257116851154013,7647.87481704141,
50.6,0.600000000000001,6,6,1,0,0,-0.25701710278216,7647.52493778273,
50.62,0.620000000000005,6,6,1,0,0,-0.256917354410306,7647.66262450974,
50.64,0.640000000000001,6,6,1,0,0,-0.256817606038453,7647.97137656425,
50.66,0.660000000000004,6,6,1,0,0,-0.256717857666599,7648.35523046987,
50.68,0.68,6,6,1,0,0,-0.256618079492424,7648.73908437548,
50.7,0.700000000000003,6,6,1,0,0,-0.25651833112057,7649.12234223465,
50.72,0.719999999999999,6,6,1,0,0,-0.256418582748717,7649.50619614026,
50.74,0.740000000000002,6,6,1,0,0,-0.256318834376863,7649.89005004588,
50.76,0.759999999999998,6,6,1,0,0,-0.25621908600501,7650.27390395149,
50.78,0.780000000000001,6,6,1,0,0,-0.256119307830834,7650.65716181066,
50.8,0.800000000000004,6,6,1,0,0,-0.256019559458981,7651.04101571627,
50.82,0.82,6,6,1,0,0,-0.255919811087127,7651.42486962189,
50.84,0.840000000000003,6,6,1,0,0,-0.255820062715274,7651.80812748106,
50.86,0.859999999999999,6,6,1,0,0,-0.25572031434342,7652.19198138667,
50.88,0.880000000000003,6,6,1,0,0,-0.255620536169245,7652.57583529228,
50.9,0.899999999999999,6,6,1,0,0,-0.255520787797391,7652.95909315146,
50.92,0.920000000000002,6,6,1,0,0,-0.255421605669656,7653.34294705707,
50.94,0.939999999999998,6,6,1,0,0,-0.255323764646413,7653.72680096268,
50.96,0.960000000000001,6,6,1,0,0,-0.255225953425492,7653.98906139509,
50.98,0.980000000000004,6,6,1,0,0,-0.255128112402249,7653.87342838625,
51,1,6,6,1,0,0,-0.255030271379006,7653.71964840543,
51.02,1.02,6,6,1,0,0,-0.254932430355763,7653.56646447105,
51.04,1.04,6,6,1,0,0,-0.254834589332519,7653.41268449023,
51.06,1.06,6,6,1,0,0,-0.254736748309276,7653.25950055585,
51.08,1.08,6,6,1,0,0,-0.254638937088355,7653.10572057503,
51.1,1.1,6,6,1,0,0,-0.254541096065112,7652.95253664065,
51.12,1.12,6,6,1,0,0,-0.254443255041869,7652.79875665983,
51.14,1.14,6,6,1,0,0,-0.254345414018625,7652.64557272545,
51.16,1.16,6,6,1,0,0,-0.254247572995382,7652.49179274463,
51.18,1.18,6,6,1,0,0,-0.254149731972139,7652.33860881024,
51.2,1.2,6,6,1,0,0,-0.254051920751218,7652.18482882943,
51.22,1.22,6,6,1,0,0,-0.253954079727975,7652.03164489504,
51.24,1.24,6,6,1,0,0,-0.253856238704731,7651.87786491422,
51.26,1.26,6,6,1,0,0,-0.253758397681488,7651.72468097984,
51.28,1.28,6,6,1,0,0,-0.253660556658245,7651.57149704546,
51.3,1.3,6,6,1,0,0,-0.253562715635002,7651.52679356266,
51.32,1.32,6,6,1,0,0,-0.253464904414081,7651.52679356266,
51.34,1.34,6,6,1,0,0,-0.253367063390837,7651.52679356266,
51.36,1.36,6,6,1,0,0,-0.253269222367594,7651.52679356266,
51.38,1.38,6,6,1,0,0,-0.253171381344351,7651.52679356266,
51.4,1.4,6,6,1,0,0,-0.253073540321108,7651.52679356266,
51.42,1.42,6,6,1,0,0,-0.252975699297865,7651.52679356266,
51.44,1.44,6,6,1,0,0,-0.252877888076943,7651.52679356266,
51.46,1.46,6,6,1,0,0,-0.2527800470537,7651.52679356266,
51.48,1.48,6,6,1,0,0,-0.252682206030457,7651.52679356266,
51.5,1.5,6,6,1,0,0,-0.252584365007214,7651.52679356266,
51.52,1.52,6,6,1,0,0,-0.252486523983971,7651.52679356266,
51.54,1.54,6,6,1,0,0,-0.252388682960727,7651.52679356266,
51.56,1.56,6,6,1,0,0,-0.252290871739806,7651.52679356266,
51.58,1.58,6,6,1,0,0,-0.252193030716563,7651.52679356266,
51.6,1.6,6,6,1,0,0,-0.25209518969332,7651.52679356266,
51.62,1.62,6,6,1,0,0,-0.251997348670077,7651.73064144421,
51.64,1.64,6,6,1,0,0,-0.251899507646833,7652.11449534983,
51.66,1.66,6,6,1,0,0,-0.25180166662359,7652.49834925544,
51.68,1.68,6,6,1,0,0,-0.251703855402669,7652.88160711461,
51.7,1.7,6,6,1,0,0,-0.251606014379426,7653.26546102022,
51.72,1.72,6,6,1,0,0,-0.251508173356183,7653.64931492583,
51.74,1.74,6,6,1,0,0,-0.251410332332939,7654.03257278501,
51.76,1.76,6,6,1,0,0,-0.251312491309696,7654.41642669062,
51.78,1.78,6,6,1,0,0,-0.251214650286453,7654.75200083481,
51.8,1.8,6,6,1,0,0,-0.25111680926321,7654.80028059623,
51.82,1.82,6,6,1,0,0,-0.251018998042289,7654.72339060582,
51.84,1.84,6,6,1,0,0,-0.250921157019046,7654.64650061541,
51.86,1.86,6,6,1,0,0,-0.250823315995802,7654.57020667144,
51.88,1.88,6,6,1,0,0,-0.250725474972559,7654.49331668103,
51.9,1.9,6,6,1,0,0,-0.250627633949316,7654.41642669062,
51.92,1.92,6,6,1,0,0,-0.250528094193717,7654.33953670021,
51.94,1.94,6,6,1,0,0,-0.250428316019541,7654.26324275624,
51.96,1.96,6,6,1,0,0,-0.250328567647688,7654.18635276583,
51.98,1.98,6,6,1,0,0,-0.250228819275834,7654.10946277542,
52,2,6,6,1,0,0,-0.250129070903981,7654.03257278501,
52.02,2.02,6,6,1,0,0,-0.250029322532127,7653.95627884104,
52.04,2.04,6,6,1,0,0,-0.249929544357952,7653.87938885063,
52.06,2.06,6,6,1,0,0,-0.249829795986098,7653.80249886022,
52.08,2.08,6,6,1,0,0,-0.249730032713084,7653.72620491624,
52.1,2.1,6,6,1,0,0,-0.24963028434123,7653.64931492583,
52.12,2.12,6,6,1,0,0,-0.249530521068216,7653.57242493543,
52.14,2.14,6,6,1,0,0,-0.249430772696362,7653.49553494502,
52.16,2.16,6,6,1,0,0,-0.249331024324509,7653.41924100104,
52.18,2.18,6,6,1,0,0,-0.249231261051494,7653.34235101063,
52.2,2.2,6,6,1,0,0,-0.249131512679641,7653.26546102022,
52.22,2.22,6,6,1,0,0,-0.249031749406626,7653.18857102981,
52.24,2.24,6,6,1,0,0,-0.248930928151179,7653.11227708584,
52.26,2.26,6,6,1,0,0,-0.248827707808809,7653.03538709543,
52.28,2.28,6,6,1,0,0,-0.248724114937413,7652.95849710502,
52.3,2.3,6,6,1,0,0,-0.248620522066017,7652.88160711461,
52.32,2.32,6,6,1,0,0,-0.248516929194621,7652.80531317064,
52.34,2.34,6,6,1,0,0,-0.248413336323224,7652.72842318023,
52.36,2.36,6,6,1,0,0,-0.248309743451828,7652.65153318982,
52.38,2.38,6,6,1,0,0,-0.248206150580432,7652.57464319941,
52.4,2.4,6,6,1,0,0,-0.248102557709036,7652.49834925544,
52.42,2.42,6,6,1,0,0,-0.24799896483764,7652.42145926503,
52.44,2.44,6,6,1,0,0,-0.247895386867405,7652.34456927462,
52.46,2.46,6,6,1,0,0,-0.247791793996009,7652.26767928421,
52.48,2.48,6,6,1,0,0,-0.247688201124613,7652.19138534023,
52.5,2.5,6,6,1,0,0,-0.247584608253217,7652.11449534983,
52.52,2.52,6,6,1,0,0,-0.247481015381821,7652.03760535942,
52.54,2.54,6,6,1,0,0,-0.247377422510425,7651.96131141544,
52.56,2.56,6,6,1,0,0,-0.247273829639028,7651.88442142503,
52.58,2.58,6,6,1,0,0,-0.247170236767632,7651.80753143462,
52.6,2.6,6,6,1,0,0,-0.247066643896236,7651.73064144421,
52.62,2.62,6,6,1,0,0,-0.246963065926001,7651.65434750024,
52.64,2.64,6,6,1,0,0,-0.246859473054605,7651.57745750983,
52.66,2.66,6,6,1,0,0,-0.246755880183209,7651.50056751942,
52.68,2.68,6,6,1,0,0,-0.246652287311813,7651.42367752901,
52.7,2.7,6,6,1,0,0,-0.246548694440417,7651.34738358504,
52.72,2.72,6,6,1,0,0,-0.246445101569021,7651.27049359463,
52.74,2.74,6,6,1,0,0,-0.246341508697625,7651.30268010224,
52.76,2.76,6,6,1,0,0,-0.246237915826229,7651.45586403662,
52.78,2.78,6,6,1,0,0,-0.246134322954833,7651.60964401744,
52.8,2.8,6,6,1,0,0,-0.246030744984597,7651.76282795183,
52.82,2.82,6,6,1,0,0,-0.245928523020015,7651.91660793265,
52.84,2.84,6,6,1,0,0,-0.245831590967594,7652.06979186703,
52.86,2.86,6,6,1,0,0,-0.245735672194122,7652.22357184785,
52.88,2.88,6,6,1,0,0,-0.245641541559972,7652.37675578223,
52.9,2.9,6,6,1,0,0,-0.245547545036272,7652.53053576305,
52.92,2.92,6,6,1,0,0,-0.245453548512571,7652.68371969743,
52.94,2.94,6,6,1,0,0,-0.245359537087709,7652.83749967825,
52.96,2.96,6,6,1,0,0,-0.245265540564009,7652.99068361263,
52.98,2.98,6,6,1,0,0,-0.245171544040308,7653.14446359345,
53,3,6,6,1,0,0,-0.245077547516608,7653.29764752784,
53.02,3.02,6,6,1,0,0,-0.244983550992907,7653.45142750866,
53.04,3.04,6,6,1,0,0,-0.244889554469206,7653.60461144304,
53.06,3.06,6,6,1,0,0,-0.244795543044345,7653.75839142386,
53.08,3.08,6,6,1,0,0,-0.244701546520644,7653.91157535824,
53.1,3.1,6,6,1,0,0,-0.244607549996944,7654.06535533906,
53.12,3.12,6,6,1,0,0,-0.244513553473243,7654.21853927344,
53.14,3.14,6,6,1,0,0,-0.244419556949542,7654.37172320783,
53.16,3.16,6,6,1,0,0,-0.244323250745884,7654.52550318864,
53.18,3.18,6,6,1,0,0,-0.244220507240666,7654.67868712303,
53.2,3.2,6,6,1,0,0,-0.244114992119499,7654.83246710385,
53.22,3.22,6,6,1,0,0,-0.244009476998331,7654.98565103823,
53.24,3.24,6,6,1,0,0,-0.243903976778325,7655.13943101905,
53.26,3.26,6,6,1,0,0,-0.243798461657157,7655.29261495343,
53.28,3.28,6,6,1,0,0,-0.24369294653599,7655.44639493425,
53.3,3.3,6,6,1,0,0,-0.243587446315984,7655.59957886863,
53.32,3.32,6,6,1,0,0,-0.243481931194816,7655.75335884945,
53.34,3.34,6,6,1,0,0,-0.24337643097481,7655.90654278384,
53.36,3.36,6,6,1,0,0,-0.243270915853642,7656.06032276465,
53.38,3.38,6,6,1,0,0,-0.243165400732475,7656.21350669904,
53.4,3.4,6,6,1,0,0,-0.243059900512469,7656.36728667986,
53.42,3.42,6,6,1,0,0,-0.242954385391301,7656.52047061424,
53.44,3.44,6,6,1,0,0,-0.242848870270134,7656.67425059506,
53.46,3.46,6,6,1,0,0,-0.242743370050128,7656.82743452944,
53.48,3.48,6,6,1,0,0,-0.24263785492896,7655.9011783659,
53.5,3.5,6,6,1,0,0,-0.242532354708954,7653.19870381925,
53.52,3.52,6,6,1,0,0,-0.242426839587786,7649.9240246928,
53.54,3.54,6,6,1,0,0,-0.242321324466619,7646.62431161599,
53.56,3.56,6,6,1,0,0,-0.242226195454681,7643.32459853918,
53.58,3.58,6,6,1,0,0,-0.242143359900583,7641.23366763718,
53.6,3.6,6,6,1,0,0,-0.242062789322959,7641.45897319047,
53.62,3.62,6,6,1,0,0,-0.241983589652149,7642.58013653901,
53.64,3.64,6,6,1,0,0,-0.241904926423136,7644.36589166511,
53.66,3.66,6,6,1,0,0,-0.241826278095284,7647.4909631358,
53.68,3.68,6,6,1,0,0,-0.241747629767432,7651.45169171156,
53.7,3.7,6,6,1,0,0,-0.241668966538419,7655.51851655316,
53.72,3.72,6,6,1,0,0,-0.241584327943837,7659.58534139476,
53.74,3.74,6,6,1,0,0,-0.241474804410356,7661.4116276786,
53.76,3.76,6,6,1,0,0,-0.241358217726552,7661.0438670268,
53.78,3.78,6,6,1,0,0,-0.241239410769757,7659.98767273993,
53.8,3.8,6,6,1,0,0,-0.241120484603674,7658.59530826243,
53.82,3.82,6,6,1,0,0,-0.241001543536429,7657.07479380091,
53.84,3.84,6,6,1,0,0,-0.240882602469185,7655.4630842345,
53.86,3.86,6,6,1,0,0,-0.24076366140194,7653.85197071451,
53.88,3.88,6,6,1,0,0,-0.240649652618993,7652.24026114809,
53.9,3.9,6,6,1,0,0,-0.240553927560614,7650.62914762811,
53.92,3.92,6,6,1,0,0,-0.240463671228329,7649.01803410813,
53.94,3.94,6,6,1,0,0,-0.240373772523908,7648.27834047946,
53.96,3.96,6,6,1,0,0,-0.24028552784836,7648.25330652909,
53.98,3.98,6,6,1,0,0,-0.240197283172813,7648.46251882858,
54,4,6,6,1,0,0,-0.240109038497265,7648.82968343395,
54.02,4.02,6,6,1,0,0,-0.240020793821717,7649.42274963904,
54.04,4.04,6,6,1,0,0,-0.23993254914617,7650.34483347752,
54.06,4.06,6,6,1,0,0,-0.239844304470622,7651.34261521354,
54.08,4.08,6,6,1,0,0,-0.239756059795074,7652.33980090312,
54.1,4.1,6,6,1,0,0,-0.239667815119526,7653.33758263913,
54.12,4.12,6,6,1,0,0,-0.239579570443979,7654.33536437515,
54.14,4.14,6,6,1,0,0,-0.239491340669592,7655.33255006473,
54.16,4.16,6,6,1,0,0,-0.239402797970824,7656.33033180074,
54.18,4.18,6,6,1,0,0,-0.239301842604928,7657.32811353676,
54.2,4.2,6,6,1,0,0,-0.239194837367659,7657.97065159615,
54.22,4.22,6,6,1,0,0,-0.239085507549271,7657.87468811975,
54.24,4.24,6,6,1,0,0,-0.238976162829722,7657.59037396917,
54.26,4.26,6,6,1,0,0,-0.238866818110173,7657.27208517166,
54.28,4.28,6,6,1,0,0,-0.238757473390624,7656.88823126604,
54.3,4.3,6,6,1,0,0,-0.238648113769914,7656.50437736043,
54.32,4.32,6,6,1,0,0,-0.238538769050365,7656.12052345482,
54.34,4.34,6,6,1,0,0,-0.238429424330816,7655.73726559565,
54.36,4.36,6,6,1,0,0,-0.238320079611267,7655.35341169003,
54.38,4.38,6,6,1,0,0,-0.238210734891718,7654.96955778442,
54.4,4.4,6,6,1,0,0,-0.238101390172169,7654.58629992525,
54.42,4.42,6,6,1,0,0,-0.23799204545262,7654.20244601964,
54.44,4.44,6,6,1,0,0,-0.237882700733071,7653.81859211402,
54.46,4.46,6,6,1,0,0,-0.237773430519327,7653.43533425485,
54.48,4.48,6,6,1,0,0,-0.237671595984931,7653.05148034924,
54.5,4.5,6,6,1,0,0,-0.237573710258205,7652.66762644363,
54.52,4.52,6,6,1,0,0,-0.237476584490691,7652.28436858445,
54.54,4.54,6,6,1,0,0,-0.237380665717219,7651.90051467884,
54.56,4.56,6,6,1,0,0,-0.237284746943747,7651.51666077323,
54.58,4.58,6,6,1,0,0,-0.237188828170275,7651.13280686762,
54.6,4.6,6,6,1,0,0,-0.237092909396803,7650.74954900844,
54.62,4.62,6,6,1,0,0,-0.236996990623331,7650.36569510283,
54.64,4.64,6,6,1,0,0,-0.236901071849859,7649.98184119722,
54.66,4.66,6,6,1,0,0,-0.236805153076387,7649.59858333804,
54.68,4.68,6,6,1,0,0,-0.236709234302915,7649.47281753978,
54.7,4.7,6,6,1,0,0,-0.236613315529444,7649.77084075842,
54.72,4.72,6,6,1,0,0,-0.236517396755972,7650.15469466403,
54.74,4.74,6,6,1,0,0,-0.2364214779825,7650.53854856964,
54.76,4.76,6,6,1,0,0,-0.236325574110189,7650.92180642882,
54.78,4.78,6,6,1,0,0,-0.236229655336717,7651.30566033443,
54.8,4.8,6,6,1,0,0,-0.236133736563245,7651.68951424004,
54.82,4.82,6,6,1,0,0,-0.236037817789773,7652.07277209922,
54.84,4.84,6,6,1,0,0,-0.235941899016301,7652.45662600483,
54.86,4.86,6,6,1,0,0,-0.235845980242829,7652.84047991044,
54.88,4.88,6,6,1,0,0,-0.235750061469357,7653.22433381605,
54.9,4.9,6,6,1,0,0,-0.235654142695886,7653.60759167523,
54.92,4.92,6,6,1,0,0,-0.235558223922414,7653.99144558084,
54.94,4.94,6,6,1,0,0,-0.235462305148942,7654.37529948645,
54.96,4.96,6,6,1,0,0,-0.235358742079868,7654.75855734562,
54.98,4.98,6,6,1,0,0,-0.235250678860166,7655.14241125124,
55,5,6,6,1,0,0,-0.235141334140617,7655.52626515685,
55.02,5.02,6,6,1,0,0,-0.235031974519907,7655.90952301602,
55.04,5.04,6,6,1,0,0,-0.234922629800358,7656.05317020741,
